# Time-averaged data for fix rdf1850out
# TimeStep Number-of-rows
# Row c_rdf1850[1] c_rdf1850[2] c_rdf1850[3] c_rdf1850[4] c_rdf1850[5] c_rdf1850[6] c_rdf1850[7] c_rdf1850[8] c_rdf1850[9] c_rdf1850[10] c_rdf1850[11] c_rdf1850[12] c_rdf1850[13] c_rdf1850[14] c_rdf1850[15] c_rdf1850[16] c_rdf1850[17] c_rdf1850[18] c_rdf1850[19] c_rdf1850[20] c_rdf1850[21]
360000 200
40 1.185 0 0 0 2.88268e-05 0.0978378 0.000252234 0.119415 0.000482848 0.0183044 0.000266647 0.118964 0.001081 0 0 0 0 2.56745 0.0189274 18.5916 0.283562
41 1.215 0 0 0 2.88268e-05 0.186301 0.000324301 0.0426773 0.000504468 0.0261246 0.000288268 0 0.001081 0 0 0 0 3.2633 0.0201893 17.7137 0.290411
42 1.245 0 0 0.00509938 5.04468e-05 0.053235 0.000345921 0.0541922 0.000533295 0.0330732 0.000317094 0.0360646 0.00108821 0.158478 6.49351e-05 0 0 1.54655 0.0208202 13.4899 0.29589
43 1.275 0.000361262 1.44134e-05 0.0081354 8.64803e-05 0.135208 0.000403575 0.0644456 0.000569328 0.0393986 0.000353128 0.137022 0.00111704 0 6.49351e-05 1.21318 0.000515464 0.741279 0.0211356 12.8744 0.30137
44 1.305 0.000344854 2.88268e-05 0.00619715 0.000115307 0.0808207 0.000439608 0.049204 0.000598155 0.0754796 0.000425195 0.163879 0.00115307 0 6.49351e-05 2.30684 0.00154639 2.12318 0.022082 3.0726 0.30274
45 1.335 0 2.88268e-05 0.010363 0.000165754 0.077161 0.000475641 0.0352151 0.000619775 0.0936632 0.000518882 0.0625989 0.00116748 0 6.49351e-05 1.10293 0.00206186 3.37551 0.0236593 5.87406 0.305479
46 1.365 0 2.88268e-05 0.00850957 0.000208994 0.0295738 0.000490055 0.0449488 0.000648602 0.0757841 0.000598155 0.0299255 0.00117469 0.1329 0.00012987 2.10404 0.00309278 2.5854 0.0249211 11.2411 0.310959
47 1.395 0.000905527 7.20669e-05 0.00951743 0.000259441 0 0.000490055 0.0971321 0.000713462 0.125157 0.000735082 0.0574068 0.0011891 0 0.00012987 1.01163 0.00360825 3.09093 0.0264984 10.7271 0.316438
48 1.425 0.00057582 0.000100894 0.0142936 0.000338714 0.0271201 0.000504468 0.0618885 0.000756702 0.164172 0.000922456 0.0273706 0.00119631 0 0.00012987 3.87216 0.0056701 3.55784 0.0283912 5.14945 0.319178
49 1.455 0.00110534 0.000158547 0.00998014 0.000396368 0 0.000504468 0.0691271 0.000807149 0.212232 0.00117469 0.026338 0.00120352 0.2342 0.00025974 2.78192 0.00721649 6.25095 0.0318612 9.87438 0.324658
50 1.485 0.000532588 0.000187374 0.0155875 0.000490055 0.0124623 0.000511675 0.0475169 0.000843182 0.203669 0.00142692 0.0505944 0.00121793 0 0.00025974 2.67613 0.00876289 3.82261 0.0340694 9.48087 0.330137
51 1.515 0.000255715 0.000201787 0.0195504 0.000612568 0.0239649 0.000526088 0.0456628 0.000879216 0.262768 0.00176564 0 0.00121793 0 0.00025974 2.57011 0.0103093 4.18975 0.0365931 13.6723 0.338356
52 1.545 0.00147431 0.000288268 0.0199179 0.000742289 0.0228426 0.000540502 0.0174747 0.000893629 0.209629 0.0020467 0.0934834 0.00124676 0 0.00025974 4.9395 0.0134021 4.53237 0.0394322 4.36181 0.341096
53 1.575 0.00189159 0.000403575 0.0159706 0.000850389 0.033286 0.000562122 0.101493 0.00098011 0.269046 0.00242145 0.0672428 0.00126838 0.199571 0.00038961 6.34995 0.0175258 3.87997 0.0419558 14.7694 0.350685
54 1.605 0.00227365 0.000547708 0.0236083 0.00101614 0.160003 0.000670222 0.0570474 0.00103056 0.28889 0.00283943 0.0649952 0.00129 0.19218 0.000519481 6.87312 0.0221649 4.20845 0.044795 8.09689 0.356164
55 1.635 0.00219317 0.000691842 0.0167743 0.00113866 0.215897 0.000821562 0.0941708 0.00111704 0.230438 0.00318536 0 0.00129 0.0927327 0.000584416 13.9626 0.0319588 1.79716 0.0460568 15.6165 0.367123
56 1.665 0.00169143 0.000807149 0.0257221 0.00133324 0.515577 0.00119631 0.0907126 0.00120352 0.259231 0.00358893 0.120421 0.00133324 0.268271 0.000779221 17.0283 0.0443299 1.29968 0.0470032 9.42622 0.373973
57 1.695 0.00203985 0.000951283 0.0257205 0.00153502 0.622107 0.00166474 0.102185 0.00130441 0.339366 0.00413664 0.0582426 0.00135486 0.345095 0.00103896 30.8099 0.0675258 3.34704 0.0495268 7.28849 0.379452
58 1.725 0.00433679 0.00126838 0.0417148 0.00187374 1.07169 0.00250072 0.133804 0.00144134 0.250277 0.00455463 0.0937479 0.00139089 0.0832185 0.0011039 33.6888 0.0938144 1.61817 0.0507886 17.5693 0.393151
59 1.755 0.00285505 0.00148458 0.0394448 0.00220525 1.23192 0.00349524 0.136198 0.00158547 0.279464 0.00503747 0.0725211 0.00141972 0.56144 0.00155844 44.0572 0.129381 2.73123 0.0529968 22.0799 0.410959
60 1.785 0.00349899 0.00175843 0.0571543 0.00270251 1.61326 0.00484289 0.125177 0.0017224 0.241535 0.00546988 0.104938 0.00146296 0.464823 0.00194805 48.7565 0.170103 2.26859 0.0548896 9.85605 0.419178
61 1.815 0.00587373 0.00223407 0.0649809 0.00328625 1.98638 0.00655809 0.241886 0.00199625 0.24168 0.00591669 0.0508791 0.00148458 0.601518 0.00246753 46.5624 0.210309 2.55473 0.0570978 12.6911 0.430137
62 1.845 0.00603473 0.00273854 0.0845652 0.00407178 2.45413 0.00874892 0.141727 0.00216201 0.275241 0.00644278 0.0327543 0.00149899 0.800971 0.00318182 53.157 0.257732 1.41617 0.0583596 23.0176 0.450685
63 1.875 0.0125058 0.00381954 0.121742 0.00523926 2.46335 0.011019 0.196894 0.00239983 0.295605 0.00702652 0.0634619 0.00152782 0.633953 0.00376623 49.206 0.303093 1.70919 0.0599369 17.8264 0.467123
64 1.905 0.0177781 0.00540502 0.169632 0.00691842 2.35556 0.0132603 0.2425 0.00270251 0.289831 0.00761747 0.0768693 0.00156385 0.750959 0.00448052 46.583 0.347423 2.65316 0.0624606 28.8399 0.494521
65 1.935 0.0267744 0.0078697 0.244073 0.00941193 2.20159 0.0154223 0.313578 0.00310608 0.322438 0.0082949 0.0447146 0.00158547 0.594872 0.00506494 50.9278 0.397423 1.9312 0.0643533 16.7355 0.510959
66 1.965 0.0429931 0.0119487 0.329055 0.0128784 2.15751 0.0176059 0.353052 0.00357452 0.342272 0.00903719 0.0866028 0.00162871 0.833641 0.00590909 40.2271 0.438144 1.86626 0.0662461 12.1627 0.523288
67 1.995 0.0760286 0.019386 0.404833 0.0172744 2.1408 0.01984 0.316321 0.00400692 0.380395 0.00988758 0.0981849 0.00167916 0.747377 0.00668831 40.5118 0.480412 2.71933 0.0690852 13.1087 0.536986
68 2.025 0.126718 0.0321562 0.539299 0.0233064 1.82379 0.0218002 0.368339 0.0045258 0.557173 0.0111704 0.108584 0.00173681 0.725477 0.00746753 33.0902 0.515979 3.51568 0.0728707 16.5867 0.554795
69 2.055 0.203875 0.0533151 0.672617 0.0310536 1.80323 0.0237965 0.506568 0.00526088 0.668768 0.0127558 0.105765 0.00179447 0.645658 0.00818182 20.0068 0.538144 3.13466 0.0763407 14.8428 0.571233
70 2.085 0.289533 0.0842462 0.790657 0.0404295 1.52969 0.0255405 0.564467 0.00610406 0.873992 0.014889 0.0769522 0.00183771 0.341859 0.00857143 18.5493 0.559278 3.0458 0.0798107 10.8326 0.583562
71 2.115 0.438772 0.132488 0.971466 0.0522845 1.54894 0.0273566 0.731227 0.00722831 1.09873 0.0176492 0.124523 0.00190977 0.664141 0.00935065 16.7032 0.578866 3.22959 0.0835962 19.855 0.606849
72 2.145 0.601824 0.200548 1.0944 0.0660205 1.45201 0.0291078 0.770135 0.00844624 1.2607 0.0209066 0.169822 0.00201067 0.484031 0.00993506 17.5197 0.6 3.66078 0.0880126 14.7748 0.624658
73 2.175 0.80036 0.2936 1.22734 0.0818608 1.18535 0.030578 0.944506 0.00998126 1.3237 0.0244235 0.0943646 0.00206832 0.314159 0.0103247 10.8072 0.613402 1.78122 0.0902208 15.4632 0.643836
74 2.205 1.03655 0.417469 1.44581 0.101038 1.03461 0.0318968 1.13443 0.0118766 1.4465 0.0283727 0.20633 0.00219804 0.356512 0.0107792 10.0984 0.626289 2.96829 0.0940063 11.8335 0.658904
75 2.235 1.26848 0.573206 1.59966 0.122838 0.951467 0.0331436 1.3937 0.0142692 1.47506 0.0325094 0.211926 0.00233497 0.248299 0.0111039 7.07866 0.635567 3.85751 0.0990536 9.41712 0.671233
76 2.265 1.50301 0.762727 1.66576 0.146152 0.985916 0.0344696 1.36958 0.0166835 1.58353 0.0370712 0.347753 0.00256558 0.483012 0.0117532 3.83522 0.640722 2.81781 0.102839 10.1482 0.684932
77 2.295 1.7475 0.988959 1.75882 0.171425 0.824607 0.0356082 1.50551 0.0194076 1.58644 0.0417628 0.412567 0.00284664 0.423596 0.0123377 4.10673 0.646392 2.97055 0.10694 8.9361 0.69726
78 2.325 1.94554 1.24746 1.83941 0.198551 0.640785 0.0365163 1.69134 0.0225497 1.79467 0.047211 0.464 0.00317094 0.183479 0.0125974 5.82651 0.654639 2.67068 0.110726 10.6277 0.712329
79 2.355 2.15048 1.54062 1.8605 0.226701 0.698925 0.0375324 1.64142 0.0256774 1.64546 0.052335 0.582685 0.00358893 0.536381 0.0133766 2.12917 0.657732 1.51981 0.112934 12.2397 0.730137
80 2.385 2.28017 1.85941 1.8753 0.255801 0.671665 0.0385342 1.79541 0.0291871 1.5904 0.0574157 0.744692 0.00413664 0.0867942 0.0135065 2.07315 0.660825 4.23174 0.119243 12.8647 0.749315
81 2.415 2.39496 2.20274 1.86257 0.285435 0.593759 0.0394422 1.70756 0.0326103 1.77795 0.0632387 0.840982 0.00477083 0.38182 0.0140909 3.71252 0.666495 2.88722 0.123659 9.84872 0.764384
82 2.445 2.48123 2.56732 1.82284 0.315163 0.606633 0.0403935 1.80611 0.0363217 1.66343 0.0688239 0.960255 0.00551312 0.16555 0.0143506 3.9499 0.67268 3.02208 0.128391 3.50089 0.769863
83 2.475 2.51748 2.94635 1.77893 0.34489 0.556444 0.0412871 1.73923 0.0399827 1.54625 0.0741424 0.9188 0.00624099 0.242875 0.0147403 3.52788 0.678351 2.55513 0.132492 12.7828 0.790411
84 2.505 2.52186 3.33533 1.76743 0.375144 0.591472 0.04226 1.53682 0.0432978 1.52779 0.0795258 1.10146 0.00713462 0.158122 0.015 3.13345 0.683505 3.64527 0.138486 9.16848 0.805479
85 2.535 2.5022 3.73056 1.69322 0.404828 0.500299 0.0431032 1.56951 0.0467642 1.42395 0.0846642 1.12724 0.00807149 0.115016 0.0151948 3.36254 0.689175 2.61991 0.142902 13.8208 0.828767
86 2.565 2.46859 4.12978 1.62959 0.434073 0.543153 0.0440401 1.45328 0.0500504 1.44747 0.0900115 1.08474 0.00899395 0.112952 0.0153896 3.28556 0.694845 3.66102 0.149211 7.93512 0.842466
87 2.595 2.40137 4.52726 1.59705 0.463412 0.502094 0.0449265 1.4414 0.0533871 1.29191 0.0948977 1.17522 0.0100173 0.220829 0.0157792 2.62439 0.699485 2.68055 0.153943 7.76798 0.856164
88 2.625 2.34652 4.92468 1.52239 0.492029 0.50658 0.0458417 1.22638 0.0562914 1.33156 0.10005 1.1725 0.0110623 0.0359996 0.0158442 2.85523 0.704639 3.84435 0.160883 11.3659 0.876712
89 2.655 2.19098 5.3043 1.42256 0.519386 0.464131 0.0466993 1.24349 0.0593038 1.26906 0.105074 1.01154 0.0119847 0.24609 0.0162987 0.835058 0.706186 1.87552 0.164353 5.17471 0.886301
90 2.685 2.06657 5.6705 1.38945 0.546714 0.46125 0.0475713 1.03548 0.0618694 1.26227 0.110183 1.2057 0.013109 0.240555 0.0167532 2.72291 0.71134 4.34012 0.172555 7.97878 0.90137
91 2.715 1.98162 6.02953 1.29414 0.572737 0.495608 0.0485298 1.08697 0.0646224 1.18907 0.115105 1.08143 0.0141395 0.235246 0.0172078 1.59885 0.714433 2.93971 0.178233 7.78225 0.916438
92 2.745 1.86096 6.3742 1.22293 0.597874 0.474137 0.0494667 0.979598 0.0671591 1.20096 0.120186 1.32409 0.0154295 0.26307 0.0177273 1.82536 0.718041 2.71625 0.183596 7.63305 0.931507
93 2.775 1.74137 6.70379 1.13546 0.621728 0.503364 0.0504828 0.947726 0.0696671 1.11007 0.124986 0.99879 0.016424 0.128681 0.017987 4.08781 0.726289 4.06534 0.191798 6.09711 0.943836
94 2.805 1.64441 7.02181 1.0654 0.644595 0.55227 0.0516215 0.885066 0.0720597 1.14824 0.130059 1.09102 0.0175339 0.220386 0.0184416 2.00015 0.730412 2.75198 0.197476 7.96639 0.960274
95 2.835 1.52376 7.32282 1.02233 0.667008 0.496046 0.0526665 0.9212 0.0746036 1.09719 0.13501 1.12985 0.0187086 0.277514 0.019026 2.92953 0.736598 4.3384 0.206625 7.81203 0.976712
96 2.865 1.41 7.60728 0.956433 0.688426 0.602771 0.0539637 0.835485 0.0769602 1.05521 0.139875 0.916461 0.0196815 0.271357 0.0196104 2.39569 0.741753 2.78294 0.212618 5.09678 0.987671
97 2.895 1.28996 7.873 0.86892 0.708295 0.600095 0.0552825 0.798279 0.0792592 0.946155 0.144328 0.990725 0.0207553 0.295269 0.0202597 6.33367 0.75567 3.30152 0.219874 4.35256 0.99726
98 2.925 1.23646 8.13301 0.80961 0.727191 0.623198 0.0566806 0.803993 0.0816229 0.927223 0.148782 1.05536 0.0219227 0.144931 0.0205844 4.13012 0.764948 2.81079 0.226183 7.93792 1.01507
99 2.955 1.13289 8.37615 0.745137 0.744941 0.544619 0.0579274 0.766235 0.0839219 0.862726 0.153012 0.823226 0.0228524 0.283896 0.0212338 1.79605 0.769072 4.13464 0.235647 6.58632 1.03014
100 2.985 1.06228 8.60878 0.731405 0.76272 0.64181 0.0594263 0.779091 0.0863073 0.805034 0.157041 0.875886 0.0238613 0.417324 0.0222078 4.63538 0.779897 4.0519 0.24511 6.44918 1.04521
101 3.015 0.992507 8.83053 0.67689 0.779504 0.701406 0.0610983 0.752366 0.0886567 0.768082 0.160961 0.827934 0.0248342 0.299152 0.0229221 3.6817 0.78866 3.30593 0.252997 9.20465 1.06712
102 3.045 0.933415 9.04324 0.605435 0.794818 0.667116 0.0627198 0.773504 0.0911214 0.783317 0.16504 0.799482 0.0257927 0.266787 0.0235714 5.08836 0.801031 4.02336 0.262776 6.20238 1.08219
103 3.075 0.868132 9.245 0.603494 0.810385 0.7006 0.0644566 0.740888 0.0935284 0.763996 0.169098 0.748396 0.026708 0.340736 0.0244156 3.32728 0.809278 3.05474 0.270347 4.42532 1.09315
104 3.105 0.798786 9.43428 0.553795 0.82495 0.809679 0.0665033 0.750551 0.0960147 0.791958 0.173386 0.768857 0.0276665 0.41079 0.0254545 4.48836 0.820619 2.12341 0.27571 5.41389 1.10685
105 3.135 0.769861 9.62024 0.538162 0.839377 0.783061 0.0685212 0.731867 0.0984866 0.735156 0.177443 0.771244 0.0286466 0.377655 0.0264286 4.60583 0.832474 4.16333 0.286435 6.89756 1.12466
106 3.165 0.737099 9.80172 0.524855 0.853719 0.845257 0.0707408 0.770489 0.101139 0.761007 0.181724 0.672864 0.0295186 0.494646 0.0277273 2.94693 0.840206 4.20533 0.297476 5.22106 1.13836
107 3.195 0.681897 9.9728 0.521425 0.86824 0.799619 0.0728812 0.718908 0.103661 0.74049 0.185969 0.769606 0.0305347 0.4608 0.028961 3.66213 0.85 5.18673 0.311356 3.5856 1.14795
108 3.225 0.666327 10.1431 0.508757 0.882675 0.848631 0.0751946 0.667456 0.106046 0.756381 0.190386 0.717673 0.0315004 0.405365 0.0300649 3.97094 0.860825 6.36458 0.328707 3.01338 1.15616
109 3.255 0.625174 10.3059 0.470748 0.896281 0.965335 0.0778755 0.732524 0.108713 0.757203 0.19489 0.626096 0.032358 0.677599 0.0319481 5.9322 0.87732 6.92516 0.34795 5.91779 1.1726
110 3.285 0.608655 10.4674 0.468327 0.910068 0.863745 0.0803185 0.699379 0.111307 0.731375 0.199323 0.619556 0.0332228 0.710968 0.033961 3.09799 0.886082 6.80255 0.367192 3.87656 1.18356
111 3.315 0.576576 10.6231 0.47099 0.924186 0.898037 0.0829057 0.690864 0.113916 0.759017 0.204007 0.633784 0.0341237 0.608655 0.0357143 5.72189 0.902577 5.47239 0.382965 4.76229 1.19726
112 3.345 0.570275 10.7799 0.45047 0.937936 0.943707 0.0856731 0.734593 0.116741 0.74888 0.208713 0.617311 0.0350173 0.730818 0.0378571 5.79701 0.919588 6.45206 0.401893 4.66565 1.21096
113 3.375 0.556326 10.9357 0.458537 0.952184 0.965346 0.0885558 0.658956 0.119321 0.734672 0.213412 0.606882 0.0359109 0.674587 0.0398701 3.62374 0.930412 7.50212 0.42429 4.58458 1.22466
114 3.405 0.55521 11.0939 0.456805 0.966633 1.00268 0.0916042 0.681882 0.122038 0.755997 0.218334 0.634588 0.0368622 0.618882 0.0417532 4.92064 0.945361 7.47598 0.447003 2.25689 1.23151
115 3.435 0.547758 11.2527 0.468354 0.981709 1.09724 0.0949986 0.781892 0.125209 0.779913 0.223501 0.581055 0.0377486 0.986749 0.0448052 4.33473 0.958763 8.97067 0.474763 2.65987 1.23973
116 3.465 0.540288 11.4122 0.457656 0.996699 1.01424 0.0981911 0.729984 0.128221 0.738607 0.228481 0.649799 0.0387576 0.722477 0.0470779 3.43971 0.969588 8.51828 0.501577 4.78677 1.25479
117 3.495 0.53719 11.5734 0.46844 1.01231 1.07804 0.101643 0.781096 0.1315 0.763976 0.23372 0.634355 0.0397593 0.871942 0.0498701 4.18705 0.98299 6.60263 0.522713 3.84968 1.26712
118 3.525 0.542476 11.7391 0.495443 1.0291 1.02194 0.104973 0.756039 0.134729 0.773766 0.239118 0.636864 0.0407826 0.89707 0.0527922 2.37289 0.990722 7.55384 0.547319 2.94738 1.27671
119 3.555 0.547958 11.9093 0.50651 1.04656 1.11807 0.108677 0.856101 0.138448 0.73121 0.244307 0.714539 0.0419501 0.823425 0.0555195 2.64335 0.999485 6.28507 0.568139 5.38 1.29452
120 3.585 0.554341 12.0844 0.524993 1.06497 0.960161 0.111913 0.745709 0.141741 0.756053 0.249762 0.720019 0.0431464 0.943838 0.0587013 4.5873 1.01495 7.01886 0.591798 5.29004 1.31233
121 3.615 0.571008 12.2678 0.542388 1.0843 1.02655 0.11543 0.811987 0.145388 0.81683 0.255758 0.652298 0.0442491 0.965308 0.062013 3.30772 1.02629 6.44317 0.61388 3.5954 1.32466
122 3.645 0.594317 12.4619 0.54083 1.10391 1.02844 0.119011 0.849048 0.149265 0.783324 0.261603 0.641731 0.0453517 0.950259 0.0653247 3.26041 1.03763 6.24661 0.635647 3.53715 1.33699
123 3.675 0.605485 12.6629 0.562792 1.12464 1.05612 0.122752 0.824446 0.153092 0.857114 0.268103 0.734398 0.0466345 1.02715 0.068961 3.05825 1.04845 6.85829 0.659937 3.86881 1.35068
124 3.705 0.619428 12.8719 0.58624 1.14659 1.07314 0.126614 0.779063 0.156767 0.798429 0.274258 0.734462 0.0479389 0.793848 0.0718182 3.86681 1.06237 6.30955 0.68265 3.04863 1.36164
125 3.735 0.648265 13.0941 0.585342 1.16887 0.957598 0.130117 0.841806 0.160803 0.791228 0.280455 0.687309 0.0491784 0.888657 0.0750649 3.24193 1.07423 7.07214 0.708517 2.24648 1.36986
126 3.765 0.669661 13.3274 0.603634 1.19221 1.00057 0.133835 0.877375 0.165076 0.796562 0.286797 0.723474 0.0505045 1.25779 0.0797403 2.77266 1.08454 5.603 0.729338 2.94979 1.38082
127 3.795 0.694475 13.5733 0.621437 1.21663 1.04788 0.137792 0.812466 0.169098 0.79831 0.293255 0.719601 0.0518449 1.2048 0.0842857 3.55213 1.09794 6.60187 0.754259 2.89346 1.39178
128 3.825 0.720704 13.8324 0.646094 1.24241 0.991747 0.141597 0.905586 0.173652 0.79904 0.29982 0.784549 0.0533295 1.03226 0.0882468 3.6273 1.11186 5.92001 0.776972 3.21385 1.40411
129 3.855 0.744418 14.1044 0.661757 1.26924 0.982247 0.145424 0.891829 0.178207 0.861936 0.307012 0.802322 0.0548717 1.21692 0.092987 2.64844 1.12216 4.20969 0.793375 3.16913 1.41644
130 3.885 0.7787 14.3932 0.686958 1.29753 1.11437 0.149834 0.901569 0.182884 0.882464 0.314493 0.764573 0.0563635 1.31283 0.0981818 3.38602 1.13557 5.73737 0.816088 2.77384 1.4274
131 3.915 0.809929 14.6983 0.714271 1.32739 1.01504 0.153913 0.930397 0.187785 0.823047 0.321577 0.865337 0.0580787 1.08301 0.102532 2.69384 1.14639 4.94598 0.835962 2.72495 1.43836
132 3.945 0.845582 15.0218 0.718541 1.3579 0.939856 0.157747 0.972769 0.192988 0.865224 0.329137 0.848908 0.0597867 1.0346 0.106753 3.53908 1.16082 5.09999 0.856782 3.69115 1.45342
133 3.975 0.879462 15.3633 0.74214 1.38989 0.975897 0.16179 0.931724 0.198047 0.833253 0.336531 0.814892 0.0614514 1.15961 0.111558 1.49257 1.16701 3.95955 0.873186 5.29342 1.47534
134 4.005 0.908983 15.7217 0.777224 1.4239 1.06388 0.166265 0.944103 0.20325 0.862448 0.3443 0.86861 0.0632531 1.2505 0.116818 3.30721 1.18093 5.24913 0.895268 2.28065 1.48493
135 4.035 0.934666 16.0958 0.784342 1.45873 1.1446 0.171152 0.92347 0.208417 0.900208 0.35253 0.910349 0.0651701 1.43073 0.122922 3.74627 1.19691 4.43573 0.914196 1.28545 1.49041
136 4.065 0.973429 16.4911 0.790262 1.49436 0.978258 0.175389 0.954355 0.213837 0.87987 0.360695 0.839873 0.0669645 1.01927 0.127338 3.33147 1.21134 5.09479 0.936278 1.89954 1.49863
137 4.095 1.01164 16.9081 0.830643 1.53235 1.01811 0.179865 1.00275 0.219617 0.910586 0.369271 0.844111 0.068795 0.857124 0.131104 3.63346 1.22732 5.30684 0.959621 2.80102 1.51096
138 4.125 1.03935 17.3428 0.850901 1.57185 0.998405 0.184318 0.944015 0.225137 0.90282 0.377897 0.907453 0.0707913 0.887676 0.135065 2.42649 1.23814 3.89034 0.976972 2.76257 1.52329
139 4.155 1.063 17.7938 0.860719 1.61239 0.99819 0.188837 0.997465 0.231054 0.89644 0.386588 0.874976 0.0727443 1.14771 0.14026 2.04969 1.24742 4.1137 0.995584 2.72351 1.53562
140 4.185 1.09544 18.2654 0.87199 1.65405 1.04675 0.193644 0.953058 0.23679 0.93216 0.395755 0.852749 0.0746757 1.11704 0.14539 3.03207 1.26134 4.39748 1.01577 3.58088 1.55205
141 4.215 1.12408 18.7563 0.906797 1.698 0.962527 0.198126 0.971457 0.242721 0.950705 0.405239 0.956931 0.0768737 1.26856 0.151299 2.65459 1.27371 2.64086 1.02808 3.23411 1.56712
142 4.245 1.15252 19.2667 0.884997 1.74151 1.00387 0.202868 0.982186 0.248804 0.917945 0.414529 0.933749 0.0790502 1.15387 0.156753 3.70815 1.29124 3.00403 1.04227 1.45063 1.57397
143 4.275 1.17957 19.7966 0.919591 1.78736 1.01816 0.207747 0.938564 0.254699 0.932722 0.424099 1.0219 0.0814644 1.03058 0.161688 2.79664 1.30464 4.01843 1.06151 2.28368 1.58493
144 4.305 1.19627 20.3416 0.947493 1.83526 1.06161 0.212907 1.00369 0.261091 0.968107 0.434174 0.965276 0.0837777 1.06931 0.166883 3.0788 1.31959 2.5953 1.07413 2.25598 1.59589
145 4.335 1.21065 20.9007 0.911893 1.88201 0.959541 0.217635 1.04996 0.267873 0.899453 0.443665 1.02033 0.0862568 1.10748 0.172338 2.9288 1.33402 2.6879 1.08738 1.39268 1.60274
146 4.365 1.21872 21.4715 0.942385 1.931 0.960917 0.222434 0.98498 0.274323 0.91406 0.453445 0.93633 0.088563 1.40477 0.179351 3.1989 1.35 3.41084 1.10442 1.37223 1.60959
147 4.395 1.22822 22.0546 0.952252 1.98118 0.952207 0.227256 0.981544 0.280837 0.923685 0.463462 0.954872 0.0909484 1.16691 0.18526 2.2392 1.36134 3.11649 1.12019 2.70519 1.62329
148 4.425 1.25527 22.6587 0.970415 2.03301 1.00089 0.232394 1.0217 0.287713 0.938502 0.473782 0.967318 0.0933987 1.11316 0.190974 3.31096 1.37835 3.25809 1.13691 2.13491 1.63425
149 4.455 1.26722 23.2769 0.956782 2.08482 0.943266 0.237302 1.00047 0.294537 0.905367 0.483871 0.946261 0.0958273 1.28541 0.197662 2.4752 1.39124 2.4881 1.14984 2.10831 1.64521
150 4.485 1.26018 23.9 0.953459 2.13714 0.929295 0.242202 1.0166 0.301564 0.960873 0.494725 0.947229 0.098292 1.00966 0.202987 2.15164 1.40258 2.33452 1.16215 2.08129 1.65616
151 4.515 1.27352 24.5381 0.995123 2.19248 0.94683 0.247261 1.03392 0.308807 0.943193 0.50552 0.923987 0.100728 1.06894 0.208701 3.2786 1.4201 2.89406 1.1776 1.53636 1.66438
152 4.545 1.27769 25.1868 0.967865 2.24702 0.888828 0.252076 1.01939 0.316042 0.976025 0.516842 1.01189 0.10343 0.959382 0.213896 1.99804 1.43093 2.85318 1.19306 2.0259 1.67534
153 4.575 1.28203 25.8464 0.976146 2.30275 0.891727 0.256969 0.951695 0.322888 0.979215 0.528351 1.08117 0.106356 1.15976 0.22026 2.34807 1.44381 2.98885 1.20946 1.99933 1.6863
154 4.605 1.27877 26.5129 0.974522 2.35913 0.841268 0.261646 0.942498 0.329756 0.957401 0.539752 1.01449 0.109138 0.993265 0.225779 2.9666 1.46031 3.57394 1.22934 1.72613 1.69589
155 4.635 1.28075 27.1892 0.977954 2.41645 0.898343 0.266705 0.977924 0.336978 1.03108 0.552191 0.938871 0.111747 1.09499 0.231948 2.74557 1.47577 2.29532 1.24227 1.45661 1.70411
156 4.665 1.27565 27.8715 0.998564 2.47573 0.845125 0.271526 0.957824 0.344141 0.951066 0.563815 1.06015 0.11473 1.18349 0.238701 1.26567 1.48299 2.76613 1.25804 2.15552 1.71644
157 4.695 1.27239 28.5609 0.991785 2.53537 0.903034 0.276744 0.972188 0.351506 0.975837 0.575894 0.963306 0.117476 1.23584 0.245844 1.78202 1.4933 2.62034 1.27319 1.659 1.72603
158 4.725 1.26812 29.2567 0.990646 2.5957 0.840864 0.281666 0.981661 0.359037 0.937009 0.587641 0.961183 0.120251 0.921257 0.251234 1.84972 1.50412 3.07392 1.29117 2.56937 1.7411
159 4.755 1.27119 29.9632 1.00381 2.65762 0.79008 0.286351 1.01834 0.36695 0.917164 0.599287 1.04736 0.123314 1.1944 0.258312 2.00068 1.51598 2.28715 1.30473 1.15493 1.74795
160 4.785 1.24741 30.6651 0.988257 2.71934 0.84399 0.291417 1.00389 0.374849 0.92273 0.611149 1.0051 0.12629 1.09287 0.26487 1.97371 1.52784 2.52415 1.31987 1.59776 1.75753
161 4.815 1.24669 31.3756 0.977188 2.78115 0.832337 0.296476 0.980581 0.382661 0.914407 0.623054 0.978309 0.129223 1.14237 0.271818 1.86423 1.53918 1.71277 1.33028 1.35217 1.76575
