# Time-averaged data for fix rdffinalout
# TimeStep Number-of-rows
# Row c_rdffinal[1] c_rdffinal[2] c_rdffinal[3] c_rdffinal[4] c_rdffinal[5] c_rdffinal[6] c_rdffinal[7] c_rdffinal[8] c_rdffinal[9] c_rdffinal[10] c_rdffinal[11] c_rdffinal[12] c_rdffinal[13] c_rdffinal[14] c_rdffinal[15] c_rdffinal[16] c_rdffinal[17] c_rdffinal[18] c_rdffinal[19] c_rdffinal[20] c_rdffinal[21]
760000 200
89 2.655 3.04641 6.971 1.08753 0.537122 0.162628 0.0527313 1.52651 0.0716705 1.50363 0.125879 0.781224 0.00814356 0 0.012987 0.252735 0.570619 3.40431 0.177603 6.7192 1.14658
90 2.685 2.81591 7.52139 0.927499 0.557243 0.276518 0.0533079 1.16295 0.0748487 1.36531 0.131976 0.69382 0.00885702 0.0623066 0.0131169 0.741687 0.572165 3.78271 0.185489 3.94248 1.15479
91 2.715 2.61093 8.04318 0.804109 0.575079 0.223143 0.0537835 1.03421 0.0777385 1.37161 0.138239 0.657971 0.00954886 0.0304764 0.0131818 0.725479 0.573711 2.9601 0.191798 3.21258 1.16164
92 2.745 2.35923 8.52515 0.691921 0.590768 0.264581 0.05436 0.928452 0.0803906 1.34488 0.144516 0.764381 0.0103704 0 0.0131818 1.41871 0.576804 3.47431 0.199369 4.40087 1.17123
93 2.775 2.09773 8.96312 0.592765 0.604504 0.258892 0.0549366 0.839382 0.0828409 1.192 0.150202 0.820079 0.0112713 0 0.0131818 3.00908 0.583505 2.54989 0.205047 1.84536 1.17534
94 2.805 1.84182 9.35601 0.492789 0.616172 0.281894 0.055578 0.71277 0.0849668 1.15929 0.155852 0.821913 0.0121937 0.142669 0.0135065 2.26551 0.58866 1.66384 0.208833 1.80594 1.17945
95 2.835 1.61063 9.70698 0.437123 0.626744 0.300749 0.056277 0.695414 0.0870856 0.964094 0.160651 0.848611 0.0131666 0.167579 0.0138961 3.99201 0.597938 1.76434 0.212934 1.17892 1.18219
96 2.865 1.39754 10.018 0.396802 0.636545 0.300544 0.0569905 0.576701 0.0888801 0.853287 0.16499 0.806305 0.0141107 0.136801 0.0142208 3.04041 0.605155 2.65789 0.219243 1.15417 1.18493
97 2.895 1.19404 10.2893 0.326613 0.644782 0.425195 0.058021 0.576162 0.0907106 0.770467 0.16899 0.675194 0.0149178 0.160716 0.0146104 3.19016 0.612887 1.17147 0.222082 2.82575 1.19178
98 2.925 1.01898 10.5257 0.291962 0.652299 0.45145 0.0591381 0.606621 0.092678 0.698968 0.172694 0.64954 0.0157106 0.15753 0.015 3.54139 0.621649 1.78504 0.226498 3.87566 1.20137
99 2.955 0.870125 10.7317 0.250954 0.658893 0.502269 0.0604065 0.557366 0.0945229 0.706181 0.176513 0.590162 0.0164457 0.257166 0.0156494 4.08291 0.631959 1.24895 0.229653 1.62707 1.20548
100 2.985 0.745922 10.9119 0.235454 0.665206 0.469869 0.0616172 0.571815 0.0964543 0.614997 0.179908 0.606682 0.0172168 0.251963 0.0162987 2.00029 0.637113 1.59133 0.233754 1.5941 1.20959
101 3.015 0.655123 11.0733 0.226572 0.671404 0.567467 0.063109 0.621125 0.0985947 0.677071 0.18372 0.761399 0.0182041 0.246996 0.0169481 3.92116 0.647423 1.56003 0.237855 1.04233 1.21233
102 3.045 0.560227 11.2142 0.19966 0.676975 0.491847 0.0644278 0.572073 0.100605 0.559635 0.186934 0.719241 0.0191554 0.217981 0.0175325 2.88325 0.655155 1.88209 0.242902 0.510651 1.2137
103 3.075 0.489982 11.3398 0.198318 0.682617 0.571897 0.0659916 0.623259 0.102839 0.529089 0.190033 0.566375 0.0199193 0.261202 0.0182468 3.39269 0.664433 1.6151 0.247319 0 1.2137
104 3.105 0.421834 11.45 0.192764 0.68821 0.633275 0.0677573 0.538312 0.104807 0.459777 0.192779 0.550229 0.020676 0.395946 0.0193506 2.95839 0.67268 3.16814 0.256151 0.491648 1.21507
105 3.135 0.368474 11.5482 0.184216 0.693658 0.742892 0.0698688 0.518368 0.106738 0.488884 0.195755 0.467806 0.0213318 0.365575 0.0203896 3.26413 0.681959 2.8853 0.264353 0.482193 1.21644
106 3.165 0.334242 11.639 0.195565 0.699553 0.811001 0.0722182 0.499138 0.108634 0.492432 0.198811 0.453914 0.0219804 0.246561 0.0211039 3.91461 0.693299 3.04858 0.273186 0.472743 1.21781
107 3.195 0.2931 11.7201 0.19214 0.705455 0.761653 0.0744667 0.491642 0.110536 0.52085 0.202104 0.410838 0.0225786 0.329961 0.0220779 3.14332 0.702577 3.84727 0.284543 0.46434 1.21918
108 3.225 0.255062 11.792 0.196184 0.711596 0.89852 0.0771692 0.469772 0.112388 0.536934 0.205564 0.378892 0.0231407 0.518107 0.0236364 3.08509 0.711856 4.71963 0.298738 0 1.21918
109 3.255 0.243607 11.862 0.209313 0.718269 1.03488 0.0803402 0.511414 0.114442 0.557838 0.209225 0.343324 0.0236596 0.254324 0.0244156 2.69178 0.720103 4.22136 0.311672 2.68257 1.2274
110 3.285 0.224103 11.9276 0.21217 0.725159 0.935263 0.0832589 0.447476 0.116273 0.580051 0.213102 0.402617 0.0242793 0.582554 0.0262338 1.98248 0.726289 3.63896 0.323028 3.07277 1.23699
111 3.315 0.211114 11.9905 0.213574 0.732221 1.08393 0.0867037 0.38405 0.117873 0.573839 0.217008 0.386158 0.0248847 0.592519 0.0281169 2.91935 0.735567 6.05461 0.342271 2.58574 1.24521
112 3.345 0.194233 12.0494 0.239508 0.740285 1.12916 0.0903575 0.426471 0.119681 0.611416 0.221245 0.365745 0.0254684 0.401343 0.0294156 2.86765 0.744845 5.45918 0.359937 4.65683 1.26027
113 3.375 0.188647 12.1077 0.275011 0.749712 1.08727 0.0939392 0.489022 0.121793 0.595471 0.225447 0.354856 0.026045 0.670216 0.0316234 2.34725 0.752577 5.65059 0.378549 7.90163 1.2863
114 3.405 0.190244 12.1675 0.283191 0.759592 1.12196 0.0977011 0.498469 0.123984 0.586034 0.229656 0.396549 0.0267008 0.522942 0.0333766 3.99664 0.765979 6.49161 0.400315 6.94448 1.30959
115 3.435 0.194731 12.2297 0.314805 0.77077 1.11937 0.101521 0.530087 0.126355 0.606419 0.234088 0.329696 0.0272557 0.799287 0.0361039 1.96378 0.77268 6.28645 0.421767 7.22623 1.33425
116 3.465 0.200186 12.2949 0.319955 0.782329 1.12703 0.105434 0.606451 0.129115 0.601771 0.238563 0.366092 0.0278827 1.0099 0.0396104 2.82026 0.782474 5.36027 0.440379 4.34171 1.34932
117 3.495 0.208471 12.364 0.3784 0.796238 1.15876 0.109527 0.596079 0.131875 0.595299 0.243067 0.351582 0.0284952 0.845527 0.0425974 2.33436 0.790722 6.2508 0.462461 4.26549 1.36438
118 3.525 0.215163 12.4364 0.395883 0.811041 1.15519 0.113678 0.619647 0.134794 0.60863 0.247752 0.459443 0.0293096 1.01198 0.0462338 2.58231 0.8 5.70642 0.482965 2.28716 1.3726
119 3.555 0.23384 12.5166 0.422966 0.827126 1.16733 0.117945 0.589681 0.137619 0.64627 0.252811 0.491714 0.030196 0.870596 0.0494156 1.83359 0.806701 5.95499 0.504732 2.24841 1.38082
120 3.585 0.254102 12.6051 0.442557 0.844242 1.14786 0.122211 0.600549 0.140545 0.646347 0.257956 0.444202 0.0310104 1.27529 0.0541558 1.38711 0.811856 6.11122 0.527445 2.21147 1.38904
121 3.615 0.269266 12.7005 0.468595 0.862669 1.18609 0.126694 0.673535 0.143882 0.665055 0.26334 0.525792 0.0319905 1.28865 0.059026 1.90941 0.819072 6.4276 0.551735 0.725062 1.39178
122 3.645 0.317428 12.8148 0.484533 0.882041 1.08786 0.130873 0.6525 0.147168 0.745222 0.269472 0.441132 0.0328265 1.28432 0.063961 1.87815 0.826289 5.74714 0.573817 1.78241 1.39863
123 3.675 0.345334 12.9413 0.492968 0.902076 1.04256 0.134945 0.689755 0.150699 0.765831 0.275879 0.400256 0.0335976 1.41311 0.0694805 2.24353 0.835052 5.73486 0.596215 1.75333 1.40548
124 3.705 0.379961 13.0827 0.4824 0.922002 0.962142 0.138765 0.763095 0.15467 0.818748 0.282841 0.463742 0.0345056 1.58676 0.0757792 1.81772 0.842268 5.80106 0.619243 4.14029 1.42192
125 3.735 0.431772 13.246 0.512447 0.943514 0.930658 0.142519 0.715454 0.158453 0.769774 0.289493 0.420105 0.0353416 1.19104 0.0805844 2.0444 0.850515 5.55148 0.64164 2.37689 1.43151
126 3.765 0.479258 13.4302 0.548581 0.966914 0.977436 0.146526 0.85563 0.163051 0.874107 0.297168 0.484733 0.0363217 1.67912 0.0874675 1.76021 0.857732 5.46394 0.664038 2.67301 1.44247
127 3.795 0.533505 13.6385 0.585336 0.992282 0.951655 0.15049 0.831614 0.167592 0.853886 0.304785 0.564781 0.037482 1.54345 0.0938961 1.23771 0.862887 4.61985 0.683281 3.94603 1.4589
128 3.825 0.600746 13.8768 0.596647 1.01855 0.926604 0.15441 0.934255 0.172773 0.829403 0.312302 0.590497 0.0387143 1.76491 0.101364 0.9746 0.86701 5.36827 0.705994 3.88487 1.47534
129 3.855 0.673642 14.1482 0.624943 1.0465 0.915562 0.158345 0.871185 0.177681 0.868221 0.320294 0.611939 0.0400115 1.84333 0.109286 2.03887 0.875773 4.69776 0.726183 4.46297 1.49452
130 3.885 0.74658 14.4537 0.667542 1.07682 0.89651 0.162259 0.872888 0.182675 0.874138 0.328466 0.63599 0.0413808 1.32403 0.115065 1.41687 0.881959 4.11957 0.744164 6.59062 1.52329
131 3.915 0.830009 14.7986 0.692814 1.10877 0.884456 0.166179 0.945151 0.188167 0.937458 0.337367 0.609795 0.042714 1.64082 0.122338 2.44212 0.892784 5.69372 0.769401 2.78181 1.53562
132 3.945 0.926877 15.1897 0.732645 1.14308 0.989551 0.170633 0.945491 0.193745 0.891097 0.345957 0.594074 0.0440329 1.93331 0.131039 2.06175 0.902062 3.78467 0.786435 4.5658 1.55616
133 3.975 1.02805 15.6301 0.770274 1.17971 1.02355 0.17531 0.933662 0.199337 0.988874 0.355636 0.649114 0.0454958 1.63425 0.138506 2.36915 0.912887 4.2112 0.805678 1.19898 1.56164
134 4.005 1.1355 16.1239 0.779377 1.21732 1.02072 0.180045 0.969528 0.205232 0.97922 0.365365 0.554354 0.0467642 1.84782 0.147078 3.88937 0.930928 5.10046 0.829338 1.77202 1.56986
135 4.035 1.22731 16.6657 0.784761 1.25577 1.01478 0.184823 0.957513 0.211142 0.981862 0.375267 0.713714 0.0484217 1.6273 0.15474 2.29891 0.941753 3.75194 0.847003 0.872773 1.57397
136 4.065 1.31708 17.2558 0.818868 1.29649 1.03455 0.189767 0.965238 0.217188 1.02022 0.385709 0.715433 0.0501081 1.94317 0.164026 2.3732 0.953093 3.9607 0.865931 1.433 1.58082
137 4.095 1.4064 17.8952 0.828055 1.33827 1.12199 0.195208 1.03848 0.223789 1.01296 0.396231 0.732118 0.0518593 1.87465 0.173117 1.48807 0.960309 3.2524 0.881703 0.282665 1.58219
138 4.125 1.469 18.5728 0.841666 1.38137 1.03983 0.200324 1.03346 0.230455 1.0311 0.407099 0.700725 0.0535601 1.75498 0.181753 1.78087 0.969072 3.71847 0.9 1.6708 1.59041
139 4.155 1.53094 19.2894 0.842316 1.42513 1.07248 0.205679 1.02849 0.237187 1.00616 0.417858 0.702355 0.0552897 1.72981 0.19039 3.30362 0.985567 2.96956 0.914826 0.548641 1.59315
140 4.185 1.56535 20.0327 0.831923 1.46898 1.16815 0.211596 1.01926 0.243954 0.989132 0.428589 0.78463 0.0572499 1.6923 0.198961 2.23886 0.996907 3.05146 0.930284 1.35229 1.6
141 4.215 1.58958 20.7984 0.826331 1.51315 1.07162 0.217101 1.04118 0.250966 1.03075 0.439932 0.790552 0.0592534 1.98422 0.209156 2.00631 1.00722 2.08757 0.941009 2.39943 1.61233
142 4.245 1.58808 21.5743 0.83861 1.55863 1.16026 0.223148 1.06869 0.258266 0.991702 0.451002 0.765401 0.0612208 1.53258 0.217143 2.86863 1.02216 1.6344 0.949527 4.46919 1.63562
143 4.275 1.58077 22.3575 0.807356 1.60303 1.19312 0.229454 0.964303 0.264947 0.963198 0.461905 0.81831 0.063354 1.73241 0.226299 2.24327 1.03402 1.61138 0.958044 4.40561 1.6589
144 4.305 1.55351 23.1381 0.787361 1.64694 1.09719 0.235334 0.969387 0.271757 0.957368 0.472896 0.725168 0.065271 1.58717 0.234805 2.59693 1.04794 1.47146 0.965931 4.34514 1.68219
145 4.335 1.54218 23.9238 0.782619 1.69119 1.17888 0.241741 0.980276 0.27874 0.925577 0.48367 0.682898 0.0671015 1.72064 0.244156 2.56098 1.06186 2.03149 0.976972 2.01633 1.69315
146 4.365 1.49139 24.6942 0.772015 1.73546 1.10256 0.247816 1.05367 0.286351 0.946502 0.49484 0.81405 0.0693139 1.61453 0.253052 2.52568 1.07577 2.00384 0.988013 2.73457 1.70822
147 4.395 1.46717 25.4626 0.801068 1.78202 1.06822 0.253784 0.993074 0.293622 0.948648 0.506191 0.719291 0.0712958 1.6855 0.262468 2.30674 1.08866 1.75064 0.997792 1.96166 1.71918
148 4.425 1.42598 26.2196 0.774592 1.82766 1.07033 0.259844 0.966049 0.300793 0.96556 0.517901 0.650217 0.0731118 1.67418 0.271948 1.63829 1.09794 2.06141 1.00946 2.17755 1.73151
149 4.455 1.38339 26.964 0.758402 1.87295 1.06852 0.265977 0.87648 0.307387 0.96137 0.52972 0.789136 0.0753459 1.74225 0.281948 2.87397 1.11443 2.08842 1.02145 1.90944 1.74247
150 4.485 1.35173 27.7012 0.774713 1.91985 0.910549 0.271274 0.878946 0.314089 1.03591 0.542628 0.688191 0.0773206 1.46232 0.290455 1.86077 1.12526 2.00654 1.03312 1.41263 1.75068
151 4.515 1.30215 28.4208 0.749889 1.96585 0.905812 0.276614 0.832799 0.320525 0.998777 0.555239 0.686505 0.0793168 1.33278 0.298312 1.22427 1.13247 1.81925 1.04385 1.62683 1.76027
152 4.545 1.27997 29.1377 0.752306 2.01261 0.844458 0.281659 0.944237 0.327919 0.958039 0.567498 0.660334 0.0812626 1.54352 0.307532 1.03561 1.13866 2.7986 1.06057 0.458728 1.76301
153 4.575 1.25724 29.8511 0.767188 2.06093 0.858417 0.286855 0.895581 0.335025 0.936626 0.579641 0.649321 0.0832012 1.53409 0.316818 1.10727 1.14536 1.82401 1.07161 2.26292 1.77671
154 4.605 1.23279 30.5599 0.764461 2.10971 0.85552 0.292101 0.900077 0.34226 0.918441 0.591705 0.631326 0.085111 1.56707 0.326429 1.4288 1.15412 1.44032 1.08044 1.34006 1.78493
155 4.635 1.22975 31.2762 0.751025 2.15827 0.80502 0.297103 0.893765 0.349539 0.887618 0.603517 0.719649 0.0873162 1.48416 0.335649 1.82518 1.16546 2.03126 1.09306 1.98431 1.79726
156 4.665 1.2209 31.9965 0.752846 2.20757 0.805011 0.302169 0.913777 0.357077 0.896557 0.615602 0.654685 0.0893485 1.48573 0.345 1.71986 1.17629 1.80439 1.10442 2.177 1.81096
157 4.695 1.23178 32.7327 0.776279 2.25906 0.795892 0.307243 0.841745 0.364111 0.929996 0.628301 0.655502 0.0914096 1.37515 0.353766 2.58757 1.19278 1.38555 1.11325 0.859699 1.81644
158 4.725 1.23334 33.4792 0.766029 2.31052 0.703207 0.311783 0.857504 0.371368 0.921349 0.641042 0.654002 0.0934924 1.36779 0.362597 1.91609 1.20515 1.07493 1.12019 1.06102 1.82329
159 4.755 1.24183 34.2405 0.778846 2.36351 0.651361 0.316042 0.848404 0.378639 0.934471 0.654129 0.719522 0.0958129 1.34066 0.371364 2.1285 1.21907 1.78506 1.13186 0.628416 1.8274
160 4.785 1.25166 35.0174 0.750382 2.41521 0.654119 0.320373 0.869324 0.386185 0.921266 0.667195 0.611221 0.0978092 1.18669 0.379221 1.01182 1.22577 0.952821 1.13817 1.65474 1.83836
161 4.815 1.25368 35.8055 0.761933 2.46837 0.61805 0.324517 0.89791 0.394076 0.912319 0.680297 0.721278 0.100195 1.29779 0.387922 1.6144 1.2366 1.74103 1.14984 1.43039 1.84795
162 4.845 1.25887 36.6066 0.767112 2.52256 0.597679 0.328575 0.938637 0.402429 0.944185 0.694026 0.753289 0.102717 1.46351 0.397857 0.987088 1.2433 1.57993 1.16057 0.605421 1.85205
163 4.875 1.27012 37.425 0.776043 2.57806 0.590337 0.332632 0.955124 0.411033 0.928184 0.70769 0.690913 0.105059 1.52111 0.408312 1.42515 1.25309 1.60637 1.17161 1.3954 1.86164
164 4.905 1.27478 38.2565 0.762097 2.63323 0.570716 0.336603 0.916617 0.419393 0.917357 0.721361 0.67617 0.10738 1.40922 0.418117 1.40778 1.26289 1.26942 1.18044 1.37794 1.87123
165 4.935 1.27364 39.0975 0.753551 2.68845 0.618046 0.340956 0.903943 0.427739 0.910532 0.735097 0.699132 0.109808 1.29999 0.427273 1.61002 1.27423 1.97059 1.19432 0.777867 1.87671
166 4.965 1.26807 39.945 0.760604 2.74488 0.564097 0.344977 0.836773 0.435558 0.89767 0.748804 0.653811 0.112107 1.30257 0.436558 1.30155 1.28351 2.16835 1.20978 1.34476 1.8863
167 4.995 1.26703 40.8021 0.746404 2.80092 0.573306 0.349114 0.876254 0.443845 0.854293 0.762006 0.688469 0.114558 1.57492 0.447922 1.71461 1.29588 1.92366 1.22366 1.70908 1.89863
168 5.025 1.23673 41.6488 0.719207 2.85556 0.616819 0.353618 0.819162 0.451686 0.825689 0.774921 0.680302 0.117008 1.23605 0.456948 1.34112 1.30567 1.77115 1.23659 1.8759 1.91233
169 5.055 1.21997 42.4939 0.733089 2.91193 0.638782 0.358338 0.816142 0.459592 0.839146 0.788203 0.618852 0.119263 1.52889 0.468247 1.11604 1.31392 2.60419 1.25584 1.85356 1.92603
170 5.085 1.19696 43.3331 0.719192 2.96789 0.656331 0.363246 0.81464 0.467577 0.858969 0.80196 0.627202 0.121577 1.56298 0.479935 1.03391 1.32165 1.35004 1.26593 2.1983 1.94247
171 5.115 1.15689 44.1537 0.691467 3.02233 0.701968 0.368557 0.788387 0.475396 0.857374 0.815855 0.672019 0.124085 1.46763 0.491039 2.31611 1.33918 1.58426 1.27792 1.44854 1.95342
172 5.145 1.13326 44.967 0.672753 3.07592 0.71545 0.374034 0.804363 0.483468 0.787167 0.828762 0.658464 0.126571 1.31478 0.501104 1.88547 1.35361 2.38997 1.29621 1.96828 1.96849
173 5.175 1.10454 45.769 0.659789 3.12909 0.716494 0.379583 0.708472 0.49066 0.818058 0.842332 0.609359 0.128899 1.61814 0.513636 2.39608 1.37216 1.58863 1.30852 1.06132 1.97671
174 5.205 1.06603 46.552 0.637007 3.18102 0.750576 0.385464 0.716477 0.498018 0.800477 0.855765 0.598621 0.131212 1.40073 0.52461 1.77641 1.38608 1.97298 1.32397 2.09801 1.99315
175 5.235 1.01888 47.309 0.635838 3.23346 0.779267 0.39164 0.704106 0.505333 0.773933 0.868903 0.632324 0.133684 1.54042 0.536818 1.95106 1.40155 2.22895 1.34164 3.11087 2.01781
176 5.265 0.97759 48.0437 0.596822 3.28324 0.871994 0.398631 0.71393 0.512835 0.805853 0.88274 0.616032 0.13612 1.74956 0.550844 2.3149 1.4201 2.20354 1.35931 2.39246 2.03699
177 5.295 0.936684 48.7558 0.597169 3.33363 0.924385 0.406126 0.695704 0.520229 0.789274 0.896447 0.576623 0.138426 1.50562 0.563052 1.08093 1.42887 2.06198 1.37603 3.5484 2.06575
178 5.325 0.90019 49.4478 0.572041 3.38244 0.870038 0.41326 0.643624 0.527148 0.783683 0.910212 0.516714 0.140516 1.59161 0.576104 0.942873 1.4366 2.11563 1.39338 2.50574 2.0863
179 5.355 0.856132 50.1134 0.564405 3.43114 1.04196 0.421901 0.676886 0.534506 0.784265 0.924142 0.537359 0.142714 1.5034 0.588571 1.55387 1.44948 2.35852 1.41293 2.47793 2.10685
180 5.385 0.81067 50.7507 0.551026 3.47922 0.981371 0.430131 0.666082 0.541828 0.771136 0.937994 0.566245 0.145056 1.8583 0.604156 1.59808 1.46289 1.95592 1.42934 4.24705 2.14247
181 5.415 0.769165 51.3622 0.541424 3.527 0.995198 0.43857 0.665851 0.549229 0.747145 0.951564 0.546193 0.147341 1.64638 0.618117 1.3981 1.47474 2.12055 1.44732 3.06944 2.16849
182 5.445 0.729963 51.949 0.520853 3.57346 1.04054 0.447492 0.663027 0.556681 0.744439 0.965235 0.526577 0.149568 1.9692 0.635 1.86366 1.49072 2.13417 1.46562 1.91696 2.18493
183 5.475 0.696235 52.5148 0.508131 3.6193 1.04001 0.456508 0.641825 0.563974 0.718033 0.978567 0.571374 0.152011 1.97 0.652078 2.02177 1.50825 2.32893 1.4858 2.52807 2.20685
184 5.505 0.665385 53.0615 0.506712 3.66551 1.05255 0.465732 0.674999 0.571728 0.784722 0.993298 0.540138 0.154346 2.05973 0.67013 1.5879 1.52216 1.97974 1.50315 1.40694 2.21918
185 5.535 0.63185 53.5863 0.499133 3.71152 1.07779 0.475281 0.637918 0.579137 0.760665 1.00773 0.502972 0.156544 1.82508 0.686299 1.74545 1.53763 2.10074 1.52177 2.62856 2.24247
186 5.565 0.603583 54.0931 0.495693 3.75772 1.07662 0.484924 0.66419 0.586934 0.799813 1.02308 0.569324 0.159059 1.77632 0.702208 2.30218 1.55825 2.2543 1.54196 2.1414 2.26164
187 5.595 0.58223 54.5873 0.495755 3.80442 1.12563 0.495114 0.633421 0.594451 0.766377 1.03794 0.572963 0.161617 1.91517 0.719545 1.93608 1.57577 1.74231 1.55773 2.5723 2.28493
188 5.625 0.560079 55.0677 0.509177 3.8529 1.16015 0.505729 0.616477 0.601845 0.767775 1.05298 0.582803 0.164248 2.0368 0.738182 2.42259 1.59794 1.44785 1.57098 3.29309 2.31507
189 5.655 0.548264 55.5431 0.492846 3.90032 1.2024 0.516849 0.655119 0.609787 0.828052 1.06939 0.551397 0.166763 1.8045 0.75487 2.22917 1.61856 1.56895 1.58549 3.40681 2.34658
190 5.685 0.547856 56.0231 0.497003 3.94866 1.13657 0.527472 0.628238 0.617483 0.822206 1.08585 0.493968 0.16904 1.85492 0.772208 2.3163 1.64021 1.85638 1.60284 3.81042 2.38219
191 5.715 0.540019 56.5013 0.496999 3.99751 1.19101 0.538722 0.615248 0.625101 0.844595 1.10293 0.433116 0.171058 1.93869 0.790519 1.74637 1.6567 1.20235 1.6142 2.75543 2.40822
192 5.745 0.54654 56.9904 0.49915 4.04708 1.23373 0.550497 0.61748 0.632826 0.90347 1.1214 0.410247 0.172989 2.09535 0.810519 2.48413 1.68041 1.2559 1.62618 4.3057 2.44932
193 5.775 0.541592 57.4801 0.502815 4.09754 1.17759 0.561855 0.648695 0.641028 1.02111 1.1425 0.393872 0.174863 2.45742 0.834221 2.88591 1.70825 1.63531 1.64196 3.97682 2.48767
194 5.805 0.566428 57.9976 0.502959 4.14854 1.20981 0.573645 0.622844 0.648984 1.10344 1.16553 0.443772 0.176996 2.84519 0.861948 3.17358 1.73918 1.52156 1.65678 3.37333 2.52055
195 5.835 0.577825 58.531 0.498433 4.19961 1.16522 0.585118 0.642127 0.657272 1.17483 1.19031 0.36059 0.178747 2.73689 0.888896 2.67009 1.76546 2.05059 1.67697 1.39119 2.53425
196 5.865 0.594739 59.0856 0.506995 4.25209 1.17361 0.596793 0.662652 0.665912 0.957881 1.21072 0.431821 0.180866 2.56529 0.914416 1.55455 1.78093 1.90256 1.6959 1.37714 2.54795
197 5.895 0.652634 59.7005 0.551602 4.30977 1.20044 0.608857 0.624744 0.674142 0.766023 1.22721 0.497224 0.183331 2.49406 0.939481 0.718168 1.78814 1.03577 1.70631 1.6362 2.56438
198 5.925 0.734932 60.4 0.684723 4.38211 1.1755 0.620791 0.780903 0.684534 0.709891 1.24264 0.682159 0.186747 2.07873 0.960584 0.812265 1.79639 1.27409 1.71924 3.77864 2.60274
199 5.955 0.821734 61.1901 0.853903 4.47323 1.13911 0.632473 1.27806 0.701715 0.827111 1.26081 1.24661 0.193053 1.84259 0.979481 2.51305 1.82216 1.8148 1.73785 5.74324 2.66164
200 5.985 0.888857 62.0533 0.936088 4.57413 1.09294 0.643795 1.50251 0.722117 0.926008 1.28136 1.46404 0.200533 1.54203 0.995455 2.98566 1.85309 1.79672 1.75647 3.70246 2.7
800000 200
1 0.015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 0.075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 0.105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 0.135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 0.165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 0.195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 0.225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 0.255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 0.285 0 0 0 0 0 0 0 0 0 0 0.621294 7.20669e-06 0 0 0 0 0 0 0 0
11 0.315 0 0 0 0 0 0 0 0 0 0 4.07164 6.48602e-05 0 0 0 0 0 0 0 0
12 0.345 0 0 0 0 0 0 0 0 0 0 2.96952 0.000115307 0 0 0 0 0 0 0 0
13 0.375 0 0 0 0 0 0 0 0 0 0 5.74792 0.000230614 0 0 0 0 0 0 0 0
14 0.405 0 0 0 0 0 0 0 0 0 0 4.31118 0.000331508 0 0 0 0 0 0 0 0
15 0.435 0 0 0 0 0 0 0 0 0 0 2.13588 0.000389161 0 0 0 0 0 0 0 0
16 0.465 0 0 0 0 0 0 0 0 0 0 2.33647 0.000461228 0 0 0 0 0 0 0 0
17 0.495 0 0 0 0 0 0 0 0 0.189879 2.88268e-05 2.88674 0.000562122 0 0 0 0 0 0 0 0
18 0.525 0 0 0 0 0 0 0 0 0.211104 6.48602e-05 3.29999 0.000691842 0 0 0 0 0 0 68.7559 0.00547945
19 0.555 0 0 0 0 0 0 0 0 0.0377833 7.20669e-05 0.656085 0.000720669 0 0 0 0 0 0 92.2852 0.0136986
20 0.585 0 0 0 0 0 0 0 0 0 7.20669e-05 2.21461 0.000828769 0 0 0 0 0 0 83.0404 0.0219178
21 0.615 0 0 0 0 0 0 0 0 0 7.20669e-05 1.60303 0.000915249 0 0 0 0 0 0 100.196 0.0328767
22 0.645 0 0 0 0 0 0 0 0 0 7.20669e-05 0.485825 0.000944076 0 0 0 0 0 0 113.859 0.0465753
23 0.675 0 0 0 0 0 0 0 0 0 7.20669e-05 1.77454 0.00105938 0 0 0 0 0 0 114.4 0.0616438
24 0.705 0 0 0 0 0 0 0 0 0.0468193 8.64803e-05 0.304949 0.001081 0 0 0 0 2.19335 0.000315457 133.427 0.0808219
25 0.735 0 0 0 0 0 0 0 0 0.129231 0.00012972 0 0.001081 0 0 0 0 0 0.000315457 52.6342 0.0890411
26 0.765 0 0 0 0 0 0 0 0 0.0397823 0.000144134 0 0.001081 0 0 0 0 5.59313 0.00126183 97.1504 0.105479
27 0.795 0 0 0 0 0 0 0 0 0 0.000144134 0 0.001081 0 0 0 0 12.0829 0.00347003 82.4586 0.120548
28 0.825 0 0 0 0 0 0 0 0 0 0.000144134 0 0.001081 0 0 0 0 3.20615 0.00410095 83.5262 0.136986
29 0.855 0 0 0 0 0 0 0 0 0 0.000144134 0 0.001081 0 0 0 0 5.97011 0.00536278 77.7616 0.153425
30 0.885 0 0 0 0 0 0 0 0 0 0.000144134 0 0.001081 0 0 0 0 4.18032 0.00630915 133.087 0.183562
